latitude,longitude,hour_of_day
38.98860892,-76.93515511,13
38.98860892,-76.93515511,15
38.98860892,-76.93515511,15
38.98860892,-76.93515511,18
38.98860892,-76.93515511,18
38.98860892,-76.93515511,19
38.98860892,-76.93515511,19
38.98860892,-76.93515511,20
38.98860892,-76.93515511,20
38.98860892,-76.93515511,20
38.98861,-76.93909,9
38.98861,-76.93909,9
38.98861,-76.93909,10
38.98861,-76.93909,10
38.98861,-76.93909,10
38.98861,-76.93909,10
38.98861,-76.93909,11
38.98861,-76.93909,11
38.98861,-76.93909,11
38.98861,-76.93909,11
38.98861,-76.93909,12
38.98861,-76.93909,12
38.98861,-76.93909,13
38.98861,-76.93909,13
38.98861,-76.93909,14
38.98861,-76.93909,14
38.98861,-76.93909,14
38.98861,-76.93909,14
38.98861,-76.93909,14
38.98861,-76.93909,15
38.98861,-76.93909,16
38.98861,-76.93909,16
38.98861,-76.93909,16
38.98861,-76.93909,16
38.98861,-76.93909,16
38.98861,-76.93909,16
38.98861,-76.93909,17
38.98861,-76.93909,17
38.98861,-76.93909,18
38.98861,-76.93909,18
38.98861,-76.93909,19
38.98861,-76.93909,19
38.98861,-76.93909,19
38.98861,-76.93909,20
38.98861,-76.93909,20
38.988616,-76.9399996,9
38.988616,-76.9399996,9
38.988616,-76.9399996,9
38.988616,-76.9399996,9
38.988616,-76.9399996,9
38.988616,-76.9399996,10
38.988616,-76.9399996,11
38.988616,-76.9399996,11
38.988616,-76.9399996,11
38.988616,-76.9399996,11
38.988616,-76.9399996,11
38.988616,-76.9399996,12
38.988616,-76.9399996,12
38.988616,-76.9399996,12
38.988616,-76.9399996,13
38.988616,-76.9399996,13
38.988616,-76.9399996,13
38.988616,-76.9399996,13
38.988616,-76.9399996,13
38.988616,-76.9399996,13
38.988616,-76.9399996,13
38.988616,-76.9399996,13
38.988616,-76.9399996,14
38.988616,-76.9399996,14
38.988616,-76.9399996,14
38.988616,-76.9399996,14
38.988616,-76.9399996,14
38.988616,-76.9399996,14
38.988616,-76.9399996,14
38.988616,-76.9399996,15
38.988616,-76.9399996,15
38.988616,-76.9399996,15
38.988616,-76.9399996,15
38.988616,-76.9399996,15
38.988616,-76.9399996,16
38.988616,-76.9399996,16
38.988616,-76.9399996,16
38.988616,-76.9399996,16
38.988616,-76.9399996,16
38.988616,-76.9399996,17
38.988616,-76.9399996,17
38.988616,-76.9399996,18
38.988616,-76.9399996,18
38.988616,-76.9399996,19
38.988616,-76.9399996,20
38.988616,-76.9399996,20
38.98863,-76.94344,16
38.98863,-76.94344,17
38.98863,-76.94344,19
38.98863081,-76.94348013,13
38.98863944,-76.94381723,11
38.98863944,-76.94381723,19
38.9886488,-76.9435207,14
38.98865,-76.94649,12
38.98868,-76.94002,10
38.98868,-76.94002,11
38.98868,-76.94002,12
38.98868,-76.94002,13
38.98868,-76.94002,13
38.98868,-76.94002,14
38.98868,-76.94002,16
38.98868,-76.94002,16
38.98868,-76.94002,16
38.98868,-76.94002,16
38.98868,-76.94002,17
38.98868,-76.94002,17
38.98868,-76.94002,17
38.98868,-76.94002,18
38.98868,-76.94002,18
38.98868,-76.94002,19
38.9887,-76.9461,12
38.9887,-76.9461,13
38.9887,-76.9461,14
38.9887,-76.9461,20
38.98873,-76.94678,18
38.9887475,-76.9426763,9
38.9887475,-76.9426763,9
38.9887475,-76.9426763,9
38.9887475,-76.9426763,9
38.9887475,-76.9426763,9
38.9887475,-76.9426763,9
38.9887475,-76.9426763,10
38.9887475,-76.9426763,10
38.9887475,-76.9426763,10
38.9887475,-76.9426763,10
38.9887475,-76.9426763,10
38.9887475,-76.9426763,10
38.9887475,-76.9426763,10
38.9887475,-76.9426763,10
38.9887475,-76.9426763,11
38.9887475,-76.9426763,11
38.9887475,-76.9426763,11
38.9887475,-76.9426763,12
38.9887475,-76.9426763,12
38.9887475,-76.9426763,12
38.9887475,-76.9426763,12
38.9887475,-76.9426763,12
38.9887475,-76.9426763,12
38.9887475,-76.9426763,12
38.9887475,-76.9426763,13
38.9887475,-76.9426763,13
38.9887475,-76.9426763,13
38.9887475,-76.9426763,13
38.9887475,-76.9426763,13
38.9887475,-76.9426763,13
38.9887475,-76.9426763,14
38.9887475,-76.9426763,14
38.9887475,-76.9426763,14
38.9887475,-76.9426763,14
38.9887475,-76.9426763,14
38.9887475,-76.9426763,15
38.9887475,-76.9426763,15
38.9887475,-76.9426763,15
38.9887475,-76.9426763,15
38.9887475,-76.9426763,15
38.9887475,-76.9426763,15
38.9887475,-76.9426763,15
38.9887475,-76.9426763,16
38.9887475,-76.9426763,16
38.9887475,-76.9426763,17
38.9887475,-76.9426763,17
38.9887475,-76.9426763,17
38.9887475,-76.9426763,17
38.9887475,-76.9426763,17
38.9887475,-76.9426763,18
38.9887475,-76.9426763,19
38.98876364,-76.94526662,15
38.98876448,-76.94458243,14
38.98876448,-76.94458243,17
38.98876448,-76.94458243,17
38.98876448,-76.94458243,17
38.9887741,-76.94136176,9
38.9887741,-76.94136176,9
38.9887741,-76.94136176,9
38.9887741,-76.94136176,9
38.9887741,-76.94136176,10
38.9887741,-76.94136176,10
38.9887741,-76.94136176,10
38.9887741,-76.94136176,11
38.9887741,-76.94136176,11
38.9887741,-76.94136176,12
38.9887741,-76.94136176,12
38.9887741,-76.94136176,14
38.9887741,-76.94136176,16
38.98879,-76.94134,10
38.98879,-76.94134,10
38.98879,-76.94134,11
38.98879,-76.94134,11
38.98879,-76.94134,14
38.98879,-76.94134,14
38.98879,-76.94134,16
38.98879,-76.94134,17
38.98879,-76.94134,18
38.9888,-76.9453,20
38.9888,-76.9446,11
38.9888,-76.9446,12
38.9888,-76.9446,16
38.9888,-76.9446,18
38.9888,-76.9414,10
38.9888,-76.9414,12
38.9888,-76.9414,12
38.9888,-76.9414,12
38.9888,-76.9414,13
38.9888,-76.9414,14
38.9888,-76.9414,16
38.9888,-76.9414,16
38.9888,-76.9414,17
38.9888,-76.9414,18
38.9888,-76.9414,18
38.9888,-76.9375,12
38.9888,-76.9375,15
38.9888,-76.9375,16
38.9888,-76.9375,17
38.9888,-76.9375,19
38.9888,-76.9375,20
38.9888,-76.9375,20
38.98885379,-76.93804711,9
38.98885379,-76.93804711,11
38.98885379,-76.93804711,12
38.98885379,-76.93804711,14
38.98885379,-76.93804711,14
38.98885379,-76.93804711,16
38.98885379,-76.93804711,16
38.98885379,-76.93804711,16
38.98885379,-76.93804711,16
38.98885379,-76.93804711,17
38.98885379,-76.93804711,17
38.98885379,-76.93804711,17
38.98885379,-76.93804711,17
38.98885379,-76.93804711,18
38.98885379,-76.93804711,18
38.98885379,-76.93804711,18
38.98885379,-76.93804711,19
38.98885379,-76.93804711,19
38.98887,-76.9427,9
38.98887,-76.9427,12
38.98887,-76.9427,14
38.98887,-76.9427,16
38.98887,-76.9427,16
38.98887,-76.9427,17
38.98887,-76.9427,18
38.98887,-76.9427,19
38.98887074,-76.94274575,10
38.98887074,-76.94274575,11
38.98887074,-76.94274575,12
38.98887074,-76.94274575,13
38.98887074,-76.94274575,13
38.98887074,-76.94274575,13
38.98887074,-76.94274575,14
38.98887074,-76.94274575,14
38.98887074,-76.94274575,14
38.98887074,-76.94274575,15
38.98887074,-76.94274575,15
38.98887074,-76.94274575,16
38.98887074,-76.94274575,16
38.98887074,-76.94274575,16
38.98887074,-76.94274575,17
38.98887074,-76.94274575,17
38.98887074,-76.94274575,17
38.98887074,-76.94274575,17
38.98887074,-76.94274575,20
38.9889,-76.9427,9
38.9889,-76.9427,10
38.9889,-76.9427,10
38.9889,-76.9427,11
38.9889,-76.9427,11
38.9889,-76.9427,11
38.9889,-76.9427,12
38.9889,-76.9427,12
38.9889,-76.9427,13
38.9889,-76.9427,13
38.9889,-76.9427,14
38.9889,-76.9427,15
38.9889,-76.9427,15
38.9889,-76.9427,15
38.9889,-76.9427,16
38.9889,-76.9427,17
38.9889,-76.9409,11
38.9889,-76.9409,11
38.9889,-76.9409,13
38.9889,-76.9409,15
38.9889,-76.938,9
38.9889,-76.938,10
38.9889,-76.938,12
38.9889,-76.938,15
38.9889,-76.938,16
38.9889,-76.938,18
38.9889,-76.938,19
38.9889,-76.938,19
38.98895,-76.93821,9
38.98895,-76.93821,11
38.98895,-76.93821,12
38.98895,-76.93821,14
38.98895,-76.93821,16
38.98895,-76.93821,17
38.98895,-76.93821,17
38.98895,-76.93821,19
38.98895,-76.93821,19
38.98895,-76.93821,20
38.989,-76.946,11
38.989,-76.9288,15
38.98906148,-76.94066377,18
38.9891,-76.9407,12
38.9891,-76.9407,18
38.98926605,-76.94284944,9
38.98926605,-76.94284944,11
38.98926605,-76.94284944,14
38.98926605,-76.94284944,19
38.9893,-76.9428,9
38.9893,-76.9428,10
38.9893,-76.9428,11
38.9893,-76.9428,14
38.9893,-76.9428,14
38.9893,-76.9428,15
38.9893,-76.9428,16
38.9893,-76.9428,18
38.9893,-76.9402,9
38.9893,-76.9402,10
38.9893,-76.9402,11
38.9893,-76.9402,11
38.9893,-76.9402,12
38.9893,-76.9402,13
38.9893,-76.9402,14
38.9893,-76.9402,14
38.9893,-76.9402,17
38.9893,-76.9402,17
38.9893,-76.9402,18
38.9893,-76.93902,9
38.9893,-76.93902,10
38.9893,-76.93902,10
38.9893,-76.93902,11
38.9893,-76.93902,12
38.9893,-76.93902,12
38.9893,-76.93902,14
38.9893,-76.93902,14
38.9893,-76.93902,16
38.9893,-76.938,11
38.9893,-76.938,11
38.9893,-76.938,12
38.9893,-76.938,12
38.9893,-76.938,13
38.9893,-76.938,14
38.9893,-76.938,18
38.9893,-76.93793,13
38.9893,-76.93793,13
38.9893,-76.93793,15
38.9893,-76.93793,16
38.9893,-76.9372,15
38.9893121,-76.93796221,11
38.9893121,-76.93796221,12
38.9893121,-76.93796221,18
38.9893121,-76.93796221,19
38.9893121,-76.93796221,20
38.9894,-76.9323,19
38.98941,-76.94433,19
38.9895,-76.9409,10
38.9895,-76.9409,12
38.9895,-76.9409,13
38.9895,-76.9409,13
38.9895,-76.9409,14
38.9895,-76.9409,15
38.9895,-76.9409,15
38.9895,-76.9409,15
38.9895,-76.9409,16
38.9895,-76.9409,17
38.9895,-76.9409,17
38.9895,-76.9409,17
38.9895077,-76.9400896,9
38.9895077,-76.9400896,9
38.9895077,-76.9400896,9
38.9895077,-76.9400896,9
38.9895077,-76.9400896,9
38.9895077,-76.9400896,9
38.9895077,-76.9400896,9
38.9895077,-76.9400896,9
38.9895077,-76.9400896,10
38.9895077,-76.9400896,10
38.9895077,-76.9400896,10
38.9895077,-76.9400896,10
38.9895077,-76.9400896,10
38.9895077,-76.9400896,11
38.9895077,-76.9400896,11
38.9895077,-76.9400896,11
38.9895077,-76.9400896,11
38.9895077,-76.9400896,11
38.9895077,-76.9400896,11
38.9895077,-76.9400896,12
38.9895077,-76.9400896,12
38.9895077,-76.9400896,12
38.9895077,-76.9400896,12
38.9895077,-76.9400896,12
38.9895077,-76.9400896,12
38.9895077,-76.9400896,12
38.9895077,-76.9400896,13
38.9895077,-76.9400896,13
38.9895077,-76.9400896,13
38.9895077,-76.9400896,13
38.9895077,-76.9400896,13
38.9895077,-76.9400896,13
38.9895077,-76.9400896,14
38.9895077,-76.9400896,14
38.9895077,-76.9400896,15
38.9895077,-76.9400896,15
38.9895077,-76.9400896,15
38.9895077,-76.9400896,15
38.9895077,-76.9400896,15
38.9895077,-76.9400896,15
38.9895077,-76.9400896,15
38.9895077,-76.9400896,16
38.9895077,-76.9400896,16
38.9895077,-76.9400896,16
38.9895077,-76.9400896,16
38.9895077,-76.9400896,16
38.9895077,-76.9400896,16
38.9895077,-76.9400896,17
38.9895077,-76.9400896,17
38.9895077,-76.9400896,17
38.9895077,-76.9400896,18
38.9895077,-76.9400896,18
38.9895077,-76.9400896,18
38.9895077,-76.9400896,18
38.9895077,-76.9400896,19
38.9895077,-76.9400896,19
38.98959642,-76.93545733,9
38.98959642,-76.93545733,9
38.98959642,-76.93545733,10
38.98959642,-76.93545733,11
38.98959642,-76.93545733,13
38.98959642,-76.93545733,16
38.98959642,-76.93545733,18
38.98959642,-76.93545733,18
38.98959642,-76.93545733,19
38.98959642,-76.93545733,19
38.9896,-76.9462,10
38.9896,-76.9462,18
38.9896,-76.9462,18
38.9896,-76.9462,20
38.9896,-76.9414,9
38.9896,-76.9414,10
38.9896,-76.9414,11
38.9896,-76.9414,12
38.9896,-76.9414,13
38.9896,-76.9414,14
38.9896,-76.9414,14
38.9896,-76.9414,15
38.9896,-76.9414,15
38.9896,-76.9414,15
38.9896,-76.9414,15
38.9896,-76.9414,15
38.9896,-76.9414,17
38.9896,-76.9414,17
38.9896,-76.9414,17
38.9896,-76.9414,17
38.9896,-76.9414,17
38.9896,-76.9414,18
38.9896,-76.9414,19
38.9896,-76.9414,19
38.9896,-76.9414,20
38.9896,-76.9395,9
38.9896,-76.9395,10
38.9896,-76.9395,10
38.9896,-76.9395,10
38.9896,-76.9395,10
38.9896,-76.9395,10
38.9896,-76.9395,11
38.9896,-76.9395,11
38.9896,-76.9395,11
38.9896,-76.9395,12
38.9896,-76.9395,12
38.9896,-76.9395,12
38.9896,-76.9395,13
38.9896,-76.9395,14
38.9896,-76.9395,14
38.9896,-76.9395,14
38.9896,-76.9395,15
38.9896,-76.9395,15
38.9896,-76.9395,15
38.9896,-76.9395,17
38.9896,-76.9395,17
38.9896,-76.9395,17
38.9896,-76.9395,18
38.9896,-76.9395,18
38.9896,-76.9395,18
38.9896,-76.9378,12
38.9896,-76.9378,14
38.9896,-76.9355,11
38.9896,-76.9355,13
38.9896,-76.9355,14
38.9896,-76.9355,15
38.9896,-76.9355,16
38.9896,-76.9355,18
38.98962,-76.93576,13
38.98962,-76.93576,15
38.98962,-76.93576,20
38.9896323,-76.94142268,9
38.9896323,-76.94142268,9
38.9896323,-76.94142268,10
38.9896323,-76.94142268,12
38.9896323,-76.94142268,12
38.9896323,-76.94142268,12
38.9896323,-76.94142268,14
38.9896323,-76.94142268,14
38.9896323,-76.94142268,14
38.9896323,-76.94142268,16
38.9896323,-76.94142268,16
38.9896323,-76.94142268,16
38.9896323,-76.94142268,17
38.9896323,-76.94142268,17
38.9896323,-76.94142268,17
38.9896323,-76.94142268,18
38.9896323,-76.94142268,19
38.9896323,-76.94142268,20
38.9896323,-76.94142268,20
38.9896323,-76.94142268,20
38.98963476,-76.93950813,9
38.98963476,-76.93950813,9
38.98963476,-76.93950813,9
38.98963476,-76.93950813,9
38.98963476,-76.93950813,11
38.98963476,-76.93950813,12
38.98963476,-76.93950813,13
38.98963476,-76.93950813,14
38.98963476,-76.93950813,14
38.98963476,-76.93950813,15
38.98963476,-76.93950813,16
38.98963476,-76.93950813,16
38.98963476,-76.93950813,16
38.98963476,-76.93950813,17
38.98963476,-76.93950813,19
38.98965584,-76.94636653,13
38.98965584,-76.94636653,14
38.98965584,-76.94636653,15
38.9896967,-76.93776,11
38.9896967,-76.93776,11
38.9896967,-76.93776,12
38.9896967,-76.93776,12
38.9896967,-76.93776,13
38.9896967,-76.93776,13
38.9896967,-76.93776,14
38.9896967,-76.93776,14
38.9896967,-76.93776,15
38.9896967,-76.93776,16
38.9896967,-76.93776,17
38.9896967,-76.93776,19
38.9896967,-76.93776,19
38.9896967,-76.93776,20
38.9896967,-76.93776,20
38.9897,-76.9464,11
38.9897,-76.9464,12
38.9897,-76.9464,16
38.9897,-76.9464,17
38.9897,-76.9464,17
38.9897,-76.9345,9
38.9897,-76.9345,11
38.9897,-76.9345,11
38.9897,-76.9345,14
38.9897,-76.9345,16
38.9897,-76.9345,17
38.9897,-76.9345,17
38.9897,-76.9345,19
38.9897,-76.9345,20
38.98971673,-76.93449753,10
38.98971673,-76.93449753,12
38.98971673,-76.93449753,12
38.98971673,-76.93449753,13
38.98971673,-76.93449753,14
38.98971673,-76.93449753,14
38.98971673,-76.93449753,15
38.98971673,-76.93449753,16
38.98971673,-76.93449753,19
38.98971673,-76.93449753,20
38.98972,-76.94142,9
38.98972,-76.94142,9
38.98972,-76.94142,10
38.98972,-76.94142,11
38.98972,-76.94142,12
38.98972,-76.94142,15
38.98972,-76.94142,20
38.98974,-76.94626,9
38.98974,-76.94626,13
38.98974,-76.94626,16
38.989741,-76.9414401,9
38.989741,-76.9414401,13
38.989741,-76.9414401,16
38.989741,-76.9414401,19
38.989741,-76.9414401,20
38.98979863,-76.93836397,9
38.98979863,-76.93836397,16
38.9898,-76.9378,14
38.9898,-76.9378,18
38.9898,-76.9371,18
38.9898,-76.927,11
38.98984637,-76.93779886,18
38.98987732,-76.93687059,11
38.9899,-76.9369,9
38.9899,-76.9369,15
38.9899,-76.9344,20
38.9899,-76.9344,20
38.98997734,-76.93620718,10
38.98997734,-76.93620718,10
38.98997734,-76.93620718,10
38.98997734,-76.93620718,11
38.98997734,-76.93620718,11
38.99,-76.9364,9
38.99,-76.9364,12
38.99,-76.9364,14
38.99,-76.9364,16
38.99,-76.9362,10
38.99,-76.9362,10
38.99,-76.9362,12
38.99,-76.9362,12
38.99,-76.9362,12
38.99,-76.9362,14
38.99,-76.9362,14
38.99,-76.9362,15
38.99,-76.9362,19
38.99,-76.9362,20
38.99004,-76.93613,9
38.99004,-76.93613,11
38.9900446,-76.9451764,9
38.9900446,-76.9451764,15
38.9900446,-76.9451764,17
38.99006175,-76.9451929,17
38.99006175,-76.9451929,17
38.99006175,-76.9451929,19
38.99006175,-76.9451929,19
38.9901,-76.9454,12
38.9901,-76.9452,12
38.9901,-76.9452,19
38.9901,-76.9452,20
38.9901,-76.9407,16
38.99014708,-76.94069849,16
38.99014708,-76.94069849,18
38.99014708,-76.94069849,20
38.99017066,-76.93727006,12
38.9902,-76.9402,13
38.9902,-76.9402,14
38.9902,-76.9373,19
38.9902,-76.9339,18
38.99024043,-76.94588723,18
38.99025966,-76.94549454,9
38.99025966,-76.94549454,12
38.99025966,-76.94549454,15
38.9903,-76.9455,17
38.9903,-76.9455,17
38.9903,-76.939,9
38.9903,-76.939,14
38.9903,-76.939,15
38.9903,-76.939,18
38.9903,-76.9383,10
38.99039,-76.93827,18
38.9903903,-76.938334,10
38.99039387,-76.93830207,16
38.99039387,-76.93830207,20
38.9904,-76.9403,9
38.9904,-76.9403,11
38.9904,-76.9403,13
38.9904,-76.9403,14
38.9904,-76.9403,15
38.9904,-76.9403,15
38.9904,-76.9403,19
38.9904,-76.9383,10
38.9904,-76.9338,10
38.9904,-76.9338,17
38.9904,-76.9257,17
38.99044138,-76.94025943,13
38.99044138,-76.94025943,15
38.99044138,-76.94025943,15
38.99045336,-76.93917473,9
38.99045336,-76.93917473,9
38.99045336,-76.93917473,11
38.99045336,-76.93917473,11
38.99045336,-76.93917473,12
38.99045336,-76.93917473,12
38.99045336,-76.93917473,14
38.99045336,-76.93917473,15
38.99045336,-76.93917473,15
38.99045336,-76.93917473,15
38.99045336,-76.93917473,17
38.99045336,-76.93917473,17
38.99045336,-76.93917473,17
38.99045336,-76.93917473,18
38.99045336,-76.93917473,19
38.99045336,-76.93917473,20
38.990472,-76.9390543,10
38.990472,-76.9390543,10
38.990472,-76.9390543,11
38.990472,-76.9390543,11
38.990472,-76.9390543,12
38.990472,-76.9390543,12
38.990472,-76.9390543,13
38.990472,-76.9390543,13
38.990472,-76.9390543,13
38.990472,-76.9390543,14
38.990472,-76.9390543,14
38.990472,-76.9390543,15
38.9905,-76.94021,11
38.9905,-76.94021,15
38.9905,-76.94021,18
38.9905,-76.94021,20
38.9905,-76.9392,9
38.9905,-76.9392,11
38.9905,-76.9392,12
38.9905,-76.9392,12
38.9905,-76.9392,14
38.9905,-76.9392,14
38.9905,-76.9392,17
38.9905,-76.9392,20
38.990562,-76.9443946,14
38.9906,-76.93953,14
38.9906,-76.93953,20
38.9907,-76.9423,10
38.9907,-76.9423,19
38.9907,-76.9415,12
38.9907,-76.9372,10
38.99072,-76.93708,12
38.99075719,-76.93633306,9
38.99075719,-76.93633306,9
38.99075719,-76.93633306,11
38.99075719,-76.93633306,11
38.99075719,-76.93633306,12
38.99075719,-76.93633306,12
38.99075719,-76.93633306,12
38.99075719,-76.93633306,12
38.99075719,-76.93633306,13
38.99075719,-76.93633306,13
38.99075719,-76.93633306,13
38.99075719,-76.93633306,14
38.99075719,-76.93633306,14
38.99075719,-76.93633306,14
38.99075719,-76.93633306,15
38.99075719,-76.93633306,15
38.99075719,-76.93633306,15
38.99075719,-76.93633306,15
38.99075719,-76.93633306,15
38.99075719,-76.93633306,16
38.99075719,-76.93633306,17
38.99075719,-76.93633306,17
38.99075719,-76.93633306,20
38.99075719,-76.93633306,20
38.99075719,-76.93633306,20
38.99076,-76.93638,9
38.99076,-76.93638,9
38.99076,-76.93638,10
38.99076,-76.93638,12
38.99076,-76.93638,13
38.99076,-76.93638,15
38.99076,-76.93638,15
38.99076,-76.93638,15
38.99076,-76.93638,15
38.99076,-76.93638,16
38.99076,-76.93638,17
38.99076,-76.93638,17
38.99076,-76.93638,19
38.99076,-76.93638,19
38.9908,-76.9436,13
38.9908,-76.9436,17
38.9908,-76.9379,9
38.9908,-76.9379,10
38.9908,-76.9379,11
38.9908,-76.9365,10
38.9908,-76.9365,16
38.9908,-76.9363,9
38.9908,-76.9363,10
38.9908,-76.9363,13
38.9908,-76.9363,13
38.9908,-76.9363,14
38.9908,-76.9363,14
38.9908,-76.9363,14
38.9908,-76.9363,15
38.9908,-76.9363,17
38.9908,-76.9363,17
38.9908,-76.9363,18
38.9908,-76.9363,19
38.9908,-76.9363,20
38.9908,-76.9339,10
38.9908,-76.9339,11
38.9908,-76.9339,13
38.9908,-76.9339,14
38.9908,-76.9339,15
38.9908,-76.9339,16
38.9908,-76.9339,20
38.99083,-76.94648,9
38.99083,-76.94648,10
38.99083,-76.94648,12
38.99083,-76.94648,12
38.99083,-76.94648,12
38.99083,-76.94648,13
38.99083,-76.94648,14
38.99083,-76.94648,16
38.99083,-76.94648,16
38.99083,-76.94648,17
38.99083,-76.94648,19
38.99083,-76.94648,19
38.99083,-76.94648,20
38.99083,-76.94648,20
38.99083,-76.94648,20
38.99083,-76.94648,20
38.9908416,-76.9363082,9
38.9908416,-76.9363082,9
38.9908416,-76.9363082,9
38.9908416,-76.9363082,9
38.9908416,-76.9363082,10
38.9908416,-76.9363082,10
38.9908416,-76.9363082,11
38.9908416,-76.9363082,11
38.9908416,-76.9363082,11
38.9908416,-76.9363082,11
38.9908416,-76.9363082,11
38.9908416,-76.9363082,12
38.9908416,-76.9363082,12
38.9908416,-76.9363082,12
38.9908416,-76.9363082,12
38.9908416,-76.9363082,13
38.9908416,-76.9363082,13
38.9908416,-76.9363082,13
38.9908416,-76.9363082,13
38.9908416,-76.9363082,13
38.9908416,-76.9363082,13
38.9908416,-76.9363082,13
38.9908416,-76.9363082,14
38.9908416,-76.9363082,14
38.9908416,-76.9363082,14
38.9908416,-76.9363082,14
38.9908416,-76.9363082,14
38.9908416,-76.9363082,15
38.9908416,-76.9363082,15
38.9908416,-76.9363082,15
38.9908416,-76.9363082,16
38.9908416,-76.9363082,16
38.9908416,-76.9363082,16
38.9908416,-76.9363082,16
38.9908416,-76.9363082,17
38.9908416,-76.9363082,17
38.9908416,-76.9363082,17
38.9908416,-76.9363082,18
38.9908416,-76.9363082,18
38.9908416,-76.9363082,19
38.9908416,-76.9363082,19
38.9908416,-76.9363082,19
38.99084429,-76.93392742,9
38.99084429,-76.93392742,11
38.99084429,-76.93392742,12
38.99084429,-76.93392742,13
38.99084429,-76.93392742,16
38.99084429,-76.93392742,18
38.99084429,-76.93392742,20
38.99084429,-76.93392742,20
38.99085,-76.94358,15
38.990853,-76.9438259,14
38.99085843,-76.94360744,14
38.99085843,-76.94360744,17
38.99085843,-76.94360744,19
38.99088147,-76.94256793,9
38.99088147,-76.94256793,10
38.99088147,-76.94256793,10
38.99088147,-76.94256793,11
38.99088147,-76.94256793,11
38.99088147,-76.94256793,12
38.99088147,-76.94256793,12
38.99088147,-76.94256793,12
38.99088147,-76.94256793,15
38.99088147,-76.94256793,17
38.99088147,-76.94256793,18
38.9909,-76.9436,12
38.9909,-76.9436,15
38.9909,-76.9436,19
38.9909,-76.9426,9
38.9909,-76.9426,9
38.9909,-76.9426,9
38.9909,-76.9426,10
38.9909,-76.9426,10
38.9909,-76.9426,10
38.9909,-76.9426,12
38.9909,-76.9426,13
38.9909,-76.9426,14
38.9909,-76.9426,14
38.9909,-76.9426,16
38.9909,-76.9426,16
38.9909,-76.9426,16
38.9909,-76.9426,17
38.9909,-76.9426,17
38.9909,-76.9426,17
38.9909,-76.9426,17
38.9909,-76.9426,17
38.9909,-76.9426,19
38.9909,-76.9426,20
38.9909,-76.9415,16
38.9909,-76.9414,9
38.9909,-76.938,11
38.9909,-76.938,12
38.9909,-76.938,12
38.9909,-76.938,12
38.9909,-76.938,14
38.9909,-76.938,18
38.9909,-76.938,20
38.9909,-76.934,14
38.9909,-76.934,20
38.9909,-76.934,20
38.99091032,-76.93804403,12
38.99091032,-76.93804403,16
38.99091032,-76.93804403,19
38.99092197,-76.94098836,17
38.99092197,-76.94098836,19
38.99093,-76.94096,9
38.99093,-76.94096,12
38.99098,-76.94251,9
38.99098,-76.94251,11
38.99098,-76.94251,14
38.99098,-76.94251,14
38.99098,-76.94251,15
38.99098,-76.94251,15
38.99098,-76.94251,15
38.99098,-76.94251,15
38.99098,-76.94251,17
38.99098,-76.94251,17
38.99098,-76.94251,17
38.991,-76.9338,16
38.991,-76.9236,19
38.9911,-76.9449,9
38.9911587,-76.94375557,17
38.9911587,-76.94375557,18
38.9912,-76.9438,15
38.9912,-76.939,9
38.9912,-76.939,17
38.99127645,-76.9338127,12
38.99127645,-76.9338127,13
38.9913,-76.9339,15
38.9913,-76.9339,15
38.9913,-76.9337,11
38.9913,-76.9337,15
38.9914,-76.9407,17
38.9914,-76.9407,19
38.9914,-76.9373,12
38.9914,-76.9373,13
38.99140177,-76.93684843,14
38.99144,-76.93694,9
38.99147,-76.943,16
38.99147,-76.943,17
38.99147,-76.943,19
38.99147,-76.943,20
38.99158011,-76.93905201,9
38.99158011,-76.93905201,10
38.99158011,-76.93905201,11
38.99158011,-76.93905201,12
38.99158011,-76.93905201,13
38.99158011,-76.93905201,14
38.99158011,-76.93905201,16
38.99158011,-76.93905201,17
38.9916,-76.943,12
38.9916,-76.943,12
38.9916,-76.943,12
38.9916,-76.9391,11
38.9916,-76.9391,13
38.9916,-76.9391,17
38.9916,-76.939,13
38.9916,-76.939,14
38.9916,-76.939,14
38.9916,-76.939,18
38.9916,-76.9385,12
38.99164,-76.93991,12
38.99164,-76.93991,13
38.99164,-76.93991,14
38.99164,-76.93991,16
38.99164,-76.93991,17
38.99167545,-76.94081709,10
38.99167545,-76.94081709,10
38.99167545,-76.94081709,18
38.9916868,-76.9414626,15
38.99169639,-76.93837339,16
38.9917,-76.943,12
38.9917,-76.943,17
38.9917,-76.943,19
38.9917,-76.943,19
38.9917,-76.9408,18
38.99171,-76.94301,9
38.99171,-76.94301,9
38.99171,-76.94301,10
38.99171,-76.94301,14
38.99171,-76.94301,14
38.99171,-76.94301,17
38.99171,-76.94301,18
38.99171,-76.94301,19
38.99171711,-76.94304885,9
38.99171711,-76.94304885,12
38.99171711,-76.94304885,12
38.99171711,-76.94304885,13
38.99171711,-76.94304885,15
38.99171711,-76.94304885,15
38.99171711,-76.94304885,17
38.99171711,-76.94304885,17
38.99171711,-76.94304885,20
38.9917227,-76.9430157,9
38.9917227,-76.9430157,9
38.9917227,-76.9430157,10
38.9917227,-76.9430157,11
38.9917227,-76.9430157,12
38.9917227,-76.9430157,12
38.9917227,-76.9430157,12
38.9917227,-76.9430157,12
38.9917227,-76.9430157,13
38.9917227,-76.9430157,13
38.9917227,-76.9430157,14
38.9917227,-76.9430157,14
